X;time;peak
[256   1   1   3];0.158939;0.003141594603979544
[256  32   1   1];0.00488782;0.1021563610693325
[16  4  1  3];0.0460951;0.010832429146740213
[32  8  4  4];0.00807095;0.06186655904966636
[ 8 16 32  4];0.00226092;0.22084899278254197
[16 32  1  1];0.00237918;0.20987142829122
[ 8  1 64  4];0.0319159;0.015644926345862245
[128  16   1   4];0.00899291;0.05552395217587019
[1 8 4 2];0.028322;0.017630178121668835
[ 1 16 64  0];0.0471671;0.010586232877618186
[ 4 32  8  0];0.030369;0.01644182899541983
[32  1  8  0];0.0323229;0.015447930252604337
[1 1 1 5];0.061615;0.008103901724610967
[ 2  4 32  2];0.0410321;0.012169055562886246
[16  2 16  1];0.014972;0.03335038102871392
[32  1  2  1];0.0403931;0.01236156434544278
[64  2  4  3];0.160065;0.003119494610076561
[2 2 1 4];0.016197;0.03082804869802462
[16 16  8  1];0.0022161;0.22531560162533495
[256  64   1   1];0.0048039;0.10394094480774055
[16  4  1  5];0.0457261;0.01091984456933578
[256   2   2   1];0.031498;0.015852495547714292
[ 16 256   2   4];0.00649405;0.0768891377125068
[  2   1 256   3];0.0404;0.01235945308816596
[64  2 16  1];0.016356;0.030528362971503107
[64  2  2  1];0.0340281;0.014673810902222128
[  2 256   4   1];0.00290918;0.17163664838954784
[ 2  2 16  1];0.0165792;0.030117370244758784
[32  1  4  2];0.0370731;0.01346857707507343
[256   2   4   4];0.0827248;0.0060359397032317364
[2 4 4 1];0.00807595;0.061828256088993214
[32 16  2  3];0.064594;0.0077301592216290176
[64  8  2  4];0.023756;0.02101877019539926
[128  32   2   4];0.0049541;0.10078962975351824
[256   4   1   4];0.0321372;0.015537193805369005
[ 1 16  4  2];0.0268049;0.018628008489563655
[2 4 1 3];0.0311379;0.01603582466261067
[ 4  4 32  0];0.0400169;0.012477775758789531
[ 1 32 16  2];0.0321848;0.01551421493257391
[ 8 16  1  5];0.0414009;0.01206065338584197
[128  64   2   1];0.00263906;0.18920445338942835
[ 4  4 16  2];0.0324261;0.01539876533909119
[ 8 16 64  4];0.00231218;0.21595286905081126
[  4   2 128   2];0.05445;0.009170282915737462
[ 8 16  1  4];0.00195289;0.2556835790863309
[ 1  1 16  4];0.0618591;0.008071923205509049
[16  8 16  1];0.00400305;0.12473536547430203
[2 2 2 4];0.0160141;0.03118014154787998
[8 2 1 5];0.027792;0.017966389779861282
[ 1 64  4  3];0.028805;0.01733455666592275
[2 4 1 1];0.00821805;0.060759170942243576
[2 8 4 3];0.02683;0.018610581616172375
[  4  16 256   4];0.00265002;0.1884219382351472
[256   1   2   2];0.0620761;0.008043706108500772
[16  1  2  1];0.028136;0.017746726782837105
[ 2 16 32  3];0.0295599;0.016891867183647602
[ 1  1 64  2];0.0631721;0.007904152383123322
[32 32 16  1];0.00178289;0.2800632146469523
[32  8  1  0];0.046356;0.010771462265120045
[32  2  4  5];0.060848;0.008206052865532224
[ 8 16  2  3];0.0330441;0.015110773322980647
[  2 128   1   3];0.040458;0.012341734756090385
[  4 128   4   4];0.00184298;0.2709318086804549
[ 8 64  8  4];0.00193286;0.2583331978321786
[4 4 1 1];0.00626993;0.07963755652166847
[ 8  4 32  3];0.0306339;0.01629965184850459
[4 2 4 4];0.0192411;0.025950798278783684
[ 1 32 32  0];0.0403109;0.012386771438045412
[32  2 16  5];0.0653551;0.0076401368028188275
[ 1 16 32  4];0.00409508;0.12193214900854311
[32 16  1  2];0.0605199;0.008250540809913843
[32 32  1  1];0.00652313;0.0765463672748979
[ 8  2 64  1];0.022866;0.02183687154560941
[  2   1 256   4];0.040266;0.01240058373719527
[ 2 64  1  4];0.00188208;0.26530323087323854
[8 8 8 5];0.0418029;0.011944671416621928
[  1 128  16   1];0.00215197;0.23203014203818118
[8 2 4 5];0.0292938;0.017045310091620233
[16  1 32  2];0.04058;0.012304630477129246
[32  8  1  5];0.0608249;0.008209169349426053
[ 4 16  1  3];0.041919;0.011911589130511338
[ 4 16  1  4];0.00165009;0.30260283061039384
[16 32  1  2];0.047087;0.010604241186779892
[  1 256   4   4];0.00163102;0.3061408840859737
[  1   1 128   0];0.062613;0.007974732160444392
[ 4 32 32  4];0.002038;0.2450058413944577
[ 8 64 32  4];0.00184894;0.27005846850730947
[4 1 4 2];0.0360999;0.013831670025731506
[ 1  2 16  3];0.035495;0.014067387090066342
[ 4 16 64  4];0.0025661;0.1945839619507832
[  1   2 256   2];0.0610819;0.008174629550847383
[64  2  2  5];0.154745;0.0032267401516165614
[16  1 16  5];0.049217;0.01014531370790387
[ 1  1 64  3];0.063087;0.007914814538049118
[  2  64 128   4];0.00211191;0.23643143162440863
[  1   4 256   5];0.0380061;0.013137941140025016
[ 1  4 32  2];0.042098;0.011860941250460943
[2 1 2 0];0.032439;0.015392641720210386
[ 2  4 16  0];0.0333591;0.014968086811751657
[  1 128   1   3];0.0401731;0.012429259996413141
[1 1 4 0];0.0618811;0.008069053471284523
[2 1 1 5];0.032861;0.015194969865856327
[  1 128 128   4];0.00227094;0.2198745474393444
[8 2 8 3];0.030194;0.016537123427234048
[ 2  8 16  3];0.02793;0.01787761921811331
[2 4 8 2];0.027456;0.018186258186258186
[ 1  8 16  5];0.0344088;0.014511459416251213
[ 1 64  4  4];0.00223804;0.22310678306102874
[ 2 32  2  4];0.001405;0.3553892560582952
[64  4  1  5];0.155292;0.0032153742933435383
[ 8  1 32  1];0.0367341;0.013592871603276106
[1 4 1 2];0.0288248;0.017322649411683853
[32  2  1  0];0.050914;0.009807163152804823
[ 2  2 32  3];0.0335741;0.014872234989527782
[ 4  1 16  2];0.0321338;0.01553883775843208
[  1   1 512   0];0.0628252;0.007947796501434214
[ 4  1 32  5];0.0539119;0.009261812415476078
[  1   1 256   4];0.0619888;0.00805503421201741
[128   4   1   5];0.160055;0.003119689511492329
[  8 256   8   1];0.00214601;0.2326745470719637
[ 1  2 16  5];0.0401139;0.012447603069307766
[2 1 2 2];0.0323648;0.015427931109165042
[  4  16 128   4];0.00258088;0.19346963235869347
[ 4 64  4  5];0.0405419;0.01231619398108882
[ 8 16  1  3];0.0411322;0.012139440748656886
[16  2 32  2];0.0406189;0.012292846550790514
[4 8 2 1];0.00247312;0.20189958625618845
[  2 128   1   0];0.0403671;0.01236952629150731
[1 2 2 5];0.032443;0.015390743912767154
[32 64  1  1];0.00794482;0.06284873726049234
[ 8  4 16  2];0.0320501;0.015579417997507177
[ 8 32  4  4];0.00197411;0.25293519852586976
[32  4  1  1];0.015913;0.03137823821792904
[128   1   4   0];0.045706;0.010924646758891716
[1 2 1 2];0.0335369;0.014888731658617963
[64  4  1  2];0.155647;0.0032080406609951025
[16 16  2  2];0.0386569;0.012916760132393047
[1 1 4 3];0.0642328;0.0077736281893659425
[  2   1 128   0];0.0556059;0.008979656920612826
[32  2 32  1];0.0193629;0.025787557894835215
[16 64  1  2];0.047641;0.010480928292057361
[ 8  2 64  0];0.0470941;0.010602642470328657
[ 4 64  2  2];0.0329368;0.01516000050891115
[ 8 64 16  1];0.00189614;0.2633359903603662
[ 4 32  2  4];0.001158;0.4311933547166708
[32 16  1  4];0.00712395;0.0700905964755374
[ 2  2 32  4];0.0202081;0.02470899811273226
[2 4 2 1];0.00815105;0.06125859916966584
[ 4  2 32  0];0.04106;0.012160786769651846
[  8 128   1   0];0.041121;0.012142747130709487
[ 64 128   1   4];0.00371313;0.13447466282136764
[ 8 32  1  5];0.0412209;0.012113318844612923
[16  8 32  4];0.00578499;0.08631335659385837
[256   2   2   3];0.139933;0.0035682927169567204
[ 2 64  1  0];0.0405331;0.012318867907016851
[8 4 4 1];0.00713801;0.069952536457907
[ 1 32  1  3];0.0346901;0.014393786837221707
[ 4  8 32  4];0.00497389;0.10038861027523825
[  1 256   1   0];0.0413542;0.012074273103140788
[16  1 32  4];0.0418358;0.011935278033691354
[8 4 1 1];0.00493598;0.10115962884004893
[  1 128   1   0];0.0401421;0.012438858573963613
[ 8  1 16  0];0.0335281;0.014892639450547595
[ 1  2 64  4];0.0310211;0.016096202415836473
[  1  32 512   1];0.0025239;0.1978374360164447
[ 4  8 32  5];0.0401108;0.012448565093737965
[  4   1 256   3];0.0379522;0.013156599742884597
[  2   4 128   3];0.0347569;0.014366123122657797
[  1   2 256   3];0.0608308;0.008208373139296291
[ 2 32  4  0];0.02911;0.017152933863342656
[32  1  8  4];0.0591671;0.00843918165267361
[16  4  2  3];0.0416601;0.011985614647154107
[ 1 16  8  0];0.0294659;0.016945754406344445
[ 8 16  2  1];0.002285;0.21852162134000208
[ 1 32  2  3];0.0279729;0.017850201615202742
[ 4  4 64  5];0.036582;0.013649387807170323
[ 4  4 64  2];0.067817;0.007362783738028883
[32  4  8  3];0.0655291;0.00761984987985345
[ 2  4 64  3];0.0342529;0.01457750744497268
[  1   1 256   0];0.0630748;0.007916345430534932
[  2   1 256   1];0.0594208;0.008403150155533159
[32  4  4  4];0.0157151;0.03177338386404826
[1 8 4 4];0.00789309;0.06326063743881101
[32  1  4  3];0.063271;0.00789179726512786
[ 4 64  2  1];0.00127697;0.39102085778201895
[8 1 4 0];0.0291281;0.017142275148804925
[  8   4 128   4];0.00831103;0.060079425144886345
[128   2   2   4];0.079895;0.006249726575654356
[2 4 8 3];0.027709;0.018020206602977543
[128   4   2   4];0.0361989;0.013793841933371036
[4 1 8 1];0.0279181;0.017885239495592634
[ 8  4 16  5];0.0418408;0.011933851761006118
[16  8  2  1];0.00398111;0.12542278529402723
[64  4  2  2];0.0575461;0.008676902600904401
[  1   2 512   3];0.063005;0.007925115542606217
[  8 256   4   4];0.00273108;0.18282946847470774
[128   4   2   2];0.0601978;0.008294686928125359
[16 16  2  5];0.0467939;0.010670662303460596
[ 2 32  2  2];0.0326779;0.015280109944699773
[  1 128   8   2];0.0288599;0.017301581251560286
[16  2  1  1];0.016237;0.03075210351431328
[  2   2 256   5];0.038692;0.012905042509095027
[ 8 16  4  4];0.00230503;0.21662273582639044
[  8 128  16   4];0.00369906;0.13498615993303834
[ 2  2 16  5];0.0384979;0.012970107584099515
[ 8 64  2  3];0.034214;0.01459408150937934
[  2 128  32   1];0.00203204;0.2457244467441117
[16  2  4  3];0.0431011;0.011584899335792005
[  8 128   2   4];0.00273609;0.1824946930700031
[ 8 16  2  4];0.00234604;0.21283605768098784
[ 2 32  8  5];0.0401511;0.01243607036325044
[64 16  2  4];0.012574;0.03971066524271551
[4 1 1 1];0.0204349;0.024434761352485443
[ 2  4 64  0];0.065778;0.007591016825715357
[  1 128   8   0];0.0296612;0.016834177469620407
[  1 256   4   5];0.0403929;0.012361625552062485
[16  1 16  0];0.032763;0.015240420741748459
[2 8 1 1];0.0042398;0.1177701553757028
[ 8 16  2  2];0.0339642;0.014701418103824167
[ 4  8 32  2];0.039953;0.01249773245468187
[128  64   1   4];0.00400686;0.1246167584497349
[256   1   4   1];0.047858;0.010433405172842676
[8 2 2 1];0.0155129;0.03218752810640852
[32  4  8  4];0.015223;0.0328004929883666
[ 4 32 32  1];0.00180912;0.2760026448007345
[1 8 8 5];0.032279;0.015468939705750015
[128 128   1   1];0.00385118;0.12965426304714522
[32 16  1  3];0.0607512;0.008219128260213869
[1 4 8 5];0.0379961;0.013141398847826613
[256   4   1   5];0.166097;0.0030062066428767817
[256  64   1   4];0.00442815;0.11276083799372306
[  2   2 128   4];0.0201581;0.024770286126267096
[ 2 32  8  0];0.02934;0.017018469828285778
[ 2 16  1  3];0.0343659;0.014529574513162898
[1 8 2 3];0.0310841;0.016063579282073626
[ 4  4 64  0];0.0662539;0.007536490753931539
[8 2 8 0];0.02983;0.016738917357086987
[ 2 16 16  0];0.0319619;0.015622409955662985
[ 4  4 32  4];0.00975704;0.05117555167980297
[  2  16 128   4];0.00270295;0.18473220176544322
[1 4 1 5];0.02788;0.017909680945548952
[ 2 32  4  5];0.0405428;0.01231592057682017
[16  2 16  4];0.017556;0.02844166693790754
[  2   1 256   2];0.0604069;0.008265974661204345
[ 1 16 64  2];0.0469801;0.01062837041134235
[4 4 8 1];0.00718904;0.06945599200476069
[4 2 8 0];0.0275981;0.018092618867309878
[2 1 4 0];0.0398529;0.012529123470610791
[128   1   4   4];0.157553;0.003169231336514727
[128  64   2   4];0.00405002;0.12328875036713517
[ 1 32  8  5];0.0400929;0.012454122918569241
[64 32  1  1];0.00594115;0.08404465545591422
[1 2 8 2];0.038569;0.012946197847024936
[ 8 32  2  1];0.00174999;0.285328433169278
[  4   2 128   1];0.0265901;0.018778489165588125
[32  2  8  2];0.0324349;0.015394587458629585
[  1   1 512   4];0.062712;0.007962142887516021
[1 8 8 3];0.027086;0.018434685991357336
[8 4 2 1];0.0080061;0.062367682737151015
[2 2 1 1];0.0161979;0.030826335806611024
[  4 128   1   0];0.040359;0.012372008839711212
[ 4 64 16  4];0.00190091;0.26267519491291264
[16  2  2  1];0.0143309;0.03484232705286512
[16 32 16  4];0.00241995;0.20633562873691802
[ 8  2 32  2];0.0418789;0.0119229947482361
[2 1 8 5];0.0404031;0.012358504787056062
[ 2  1 16  4];0.040231;0.012411371946059128
[ 4 16  8  4];0.00379205;0.13167598126657212
[  2   2 512   4];0.019479;0.025633857218640834
[128   1   2   2];0.0714798;0.006985496668456051
[ 4  8 16  1];0.00409889;0.12181881064432194
[64  4  8  1];0.014231;0.035086916222465375
[16  4  8  5];0.047338;0.010548014380875931
[ 2 32  2  1];0.00141096;0.35388806540362927
[  4   4 128   1];0.0134501;0.03712402917167194
[  1  64 128   1];0.00230694;0.21644338594064205
[  2   2 128   2];0.055964;0.008922198283930826
[8 1 1 0];0.030906;0.016156147827667923
[  1 256   4   2];0.029201;0.017099479632954512
[  1 128   4   0];0.029074;0.017174172964225933
[16 64  4  4];0.00368881;0.13536124244997838
[16  8  1  2];0.047729;0.010461604156003787
[32  4 16  4];0.024183;0.020647641101679062
[64  8  8  1];0.00439692;0.11356174430326336
[128   4   1   0];0.059994;0.00832286403243499
[  2   1 256   5];0.0403399;0.012377866696791633
[4 4 4 4];0.00972795;0.05132858462079932
[8 1 8 1];0.0255311;0.019557398810153292
[16 16  1  3];0.046598;0.010715522227604291
[  8 256   8   4];0.00306201;0.16306997846574792
[  4 256   1   3];0.04059;0.01230159903330635
[  1   4 512   1];0.015871;0.03146127558199892
[ 2  1 64  2];0.0696759;0.007166350269776275
[ 2  8 64  4];0.00517893;0.09641410576352737
[2 2 8 1];0.0195341;0.025561551582202652
[32  4  2  2];0.045507;0.010972419732390727
[128   1   4   5];0.157301;0.0031743085216362566
[16  8 32  1];0.00492001;0.1014879857483836
[  1 128   2   4];0.00184703;0.2703377339631218
[8 2 2 3];0.0277729;0.01797874563916281
[ 1  2 32  5];0.0402532;0.01240452696336949
[ 2 64  4  5];0.0405679;0.012308300522381114
[2 1 4 4];0.031729;0.015737082944999994
[32  1  4  0];0.0368619;0.013545745193869679
[  4 128   1   3];0.040606;0.012296751828840682
[16  1  8  3];0.0493982;0.010108099176931644
[8 4 4 5];0.0424891;0.01175176468228098
[32  4  1  5];0.0605149;0.008251222504902176
[ 1 16  1  4];0.00410795;0.12155014174026091
[ 1 64 32  1];0.00218606;0.22841180240336714
[16  1  2  3];0.0342591;0.01457486929784801
[  1   2 256   1];0.0310171;0.01609827820015104
[  1 256  64   4];0.00275993;0.18091832211755546
[256   4   1   0];0.063956;0.007807272261584602
[  1 256  32   4];0.00219083;0.227914491202834
[64  1  1  1];0.161202;0.0030974919961408963
[  2   4 256   1];0.015099;0.033069865869389016
[ 1 16  4  0];0.026788;0.018639760518213557
[8 8 2 2];0.0353241;0.01413544590695601
[32  1  2  0];0.040978;0.012185121400798105
[  2   1 512   2];0.0631211;0.007910538706738393
[4 2 2 4];0.0109398;0.04564269042961524
[ 1  1 32  1];0.0618749;0.008069862008050191
[4 8 8 3];0.0277481;0.01799481423095292
[ 2  8 64  5];0.0344241;0.014505009710113112
[16  4  2  2];0.038969;0.012813310702402032
[ 2 64  8  2];0.0296719;0.016828106887725583
[  4 256   1   2];0.0406771;0.01227525818610237
[  2 128   2   1];0.00133014;0.3753904887920856
[32 32  1  4];0.00792193;0.06303033538063385
[ 8 64  1  0];0.0406191;0.012292786023370897
[  1   1 512   2];0.0628359;0.007946443112327582
[64  1  2  3];0.161939;0.0030833950114666927
[16  1  2  2];0.0290291;0.01720073666637632
[2 4 4 5];0.0322659;0.015475220116652713
[ 2  4 64  1];0.0116601;0.042823123709222456
[4 8 4 2];0.029355;0.017009773625001015
[  4 128  16   4];0.0021522;0.23200534558215072
[8 4 8 3];0.029108;0.017154112435134837
[128   1   8   3];0.165735;0.003012772828683771
[  1 128   4   1];0.00179505;0.2781660147415976
[32  2  1  2];0.0596879;0.008365546530568252
[  1   4 256   0];0.060611;0.008238140020159787
[ 1  1 64  0];0.063118;0.007910927227762363
[  1 128   1   2];0.0401371;0.01244040812021558
[128   4   8   4];0.040643;0.012285557285680308
[1 1 4 5];0.0618589;0.00807194930336467
[64  1  2  2];0.0566568;0.008813097541017226
[  2   1 256   0];0.0600579;0.008314008727609604
[4 2 8 2];0.0283811;0.017593465537343683
[  8   1 128   5];0.032033;0.015587734672428582
[32  4  4  0];0.0308759;0.016171897977448585
[8 4 8 0];0.0287549;0.017364758867598383
[  8  16 128   4];0.00235701;0.21184547573489496
[  8 128   4   4];0.00340104;0.14681447579619902
[ 8 16  2  5];0.0415151;0.012027476864126661
[  1 256   4   0];0.029135;0.017138215368522558
[ 8  1 16  2];0.0338089;0.014768948553839513
[  4 128   1   4];0.00259805;0.19219102971917582
[ 2 16  8  5];0.040216;0.012416001212500118
[16 16  1  0];0.0411458;0.012135428276079326
[16  1  8  4];0.0350921;0.01422889780782298
[  1   2 128   5];0.040302;0.012389506842387593
[  2 128   4   0];0.0310531;0.01607961539304948
[ 1  1 16  2];0.0628622;0.0079431185157679
[ 2 32 32  4];0.00207996;0.24006322465908228
[2 1 8 0];0.0391049;0.012768781016238497
[4 1 1 4];0.0207131;0.024106575295919235
[16  2 32  4];0.030818;0.016202281288918968
[ 2  2 16  2];0.057956;0.008615534280521512
[ 8  2 64  4];0.0163372;0.03056349342371427
[256   2   2   4];0.0560479;0.008908842343101254
[1 2 1 5];0.033515;0.01489846053295255
[ 2 32  2  3];0.035284;0.014151510734664571
[  8 128   4   1];0.00217295;0.22978987310426138
[  4   1 128   1];0.053436;0.009344297940749771
[1 1 2 2];0.061919;0.00806411448443781
[ 4 64  8  1];0.00156784;0.3184775900359123
[1 1 2 0];0.0618939;0.008067384746508215
[ 8  2 16  3];0.029274;0.017056838995760906
[  1   8 512   1];0.00810695;0.06159183228734663
[ 4 64  1  1];0.00213003;0.2344201277737425
[ 2 16  4  3];0.0292161;0.017090641966652113
[64  1  1  5];0.160592;0.003109257651451534
[4 8 1 4];0.00327015;0.15269082603608544
[8 2 2 0];0.0272732;0.018308152499959842
[2 4 1 5];0.0310848;0.016063217545614086
[256  32   2   1];0.002985;0.16727702002073863
[32  8  2  4];0.0176492;0.02829147523751245
[ 4  4 16  5];0.032105;0.015552776974362397
[  2   8 128   1];0.0068891;0.0724799908205578
[ 1 32 32  2];0.040926;0.01220060364467343
[128   8   8   4];0.0202951;0.024603076839330912
[16  1  4  5];0.033293;0.014997804486285547
[  2   4 512   1];0.0158989;0.03140606612796513
[2 8 1 0];0.0281382;0.017745339245648434
[2 2 1 5];0.027195;0.018360798115900155
[  1 128   8   4];0.00170493;0.2928694461132743
[ 4  1 64  5];0.0380399;0.013126267544391671
[  1 256  32   1];0.00218201;0.2288357545391198
[ 1 32  2  2];0.0279582;0.017859586982062678
[ 1  8 32  3];0.0410759;0.012156079471463918
[ 4  2 16  0];0.0336509;0.014838292728037135
[32  2  1  3];0.0595279;0.008388031574470203
[128   8   4   1];0.00573301;0.08709594170634706
[32 16 32  1];0.00282502;0.17674986540339704
[  1 128   4   2];0.0289781;0.017231009098660877
[ 2 64  4  4];0.00116587;0.42828265995514486
[64  2  2  3];0.1598;0.0031246677394362
[ 8  2 32  1];0.0184491;0.0270648381092793
[8 1 4 2];0.029062;0.017181264357645887
[ 4  4 32  1];0.00961494;0.05193187942534272
[ 4 16  2  5];0.0408709;0.012217051857480623
[ 1 32  8  4];0.00216198;0.23095583898181518
[ 4  2 64  3];0.035403;0.01410394330316371
[32 16  2  4];0.00785708;0.06355056901061269
[ 1 64  8  4];0.00184989;0.2699197815880429
[1 2 8 0];0.0443411;0.01126092732841325
[ 8  1 64  1];0.045732;0.010918435772804705
[ 4  8 16  3];0.0291669;0.017119471207495646
[32 32  8  4];0.007303;0.0683721627772018
[32 32  1  2];0.0638559;0.007819510879369093
[ 8 32  1  3];0.041162;0.012130652173410058
[ 8  4 64  4];0.00820899;0.06082622889806234
[ 2 16  2  2];0.0280221;0.01781886099763775
[16  8  4  0];0.031677;0.015762916461846285
[16  4  1  1];0.00860691;0.0580140729671746
[ 4 32  4  0];0.0305421;0.016348643503947168
[ 8 32  2  3];0.033103;0.015083886800649631
[8 4 4 3];0.0304072;0.01642117343135523
[32  1  4  4];0.0602829;0.008282977507085837
[ 2  1 32  1];0.039891;0.012517156871522517
[16  8  4  3];0.0399108;0.012510947030926584
[4 4 8 0];0.0288939;0.017281222152838654
[ 8  1 32  5];0.0319669;0.01561996642658202
[ 1  8 16  3];0.033618;0.014852814110354714
[ 4 32  2  5];0.0407891;0.012241552394191212
[4 4 8 4];0.0143609;0.0347695412377988
[128  64   1   1];0.0039649;0.125935560735934
[  1   4 256   2];0.060328;0.008276785319617836
[1 8 1 0];0.0343721;0.014526953685166304
[1 1 4 4];0.061723;0.008089721898836815
[ 8  2 32  0];0.0402081;0.012418440681402623
[  4 256   1   5];0.043323;0.011525561589961562
[ 4 16 16  5];0.0400798;0.012458193522969296
[ 4  8 16  4];0.00500488;0.09976700835222918
[128  32   2   1];0.00292206;0.17088009991646466
[32  1 32  5];0.0642951;0.0077660957796458025
[ 2  4 16  3];0.0292561;0.01706727502168453
[ 8 32  8  1];0.00169802;0.2940612623890795
[16 32 16  1];0.0016799;0.29723311194827357
[128  16   1   1];0.00905395;0.05514962030516016
[64  2  4  2];0.0401158;0.012447013514921921
[64  8  2  5];0.129242;0.0038634647000348557
[ 1 64 16  5];0.040097;0.012452849459109279
[  2 128   8   1];0.00191593;0.26061594356886986
[64  1  1  2];0.130581;0.0038238480694887064
[ 4  4 64  3];0.0550761;0.009066035989510963
[  2   2 256   0];0.060776;0.008215774397161788
[ 1  8 32  1];0.00792098;0.06303789490213393
[16 64  1  0];0.041373;0.01206878652169059
[128   2   4   2];0.0456522;0.010937521187629617
[ 4  1 16  0];0.032517;0.015355718693665
[  2 128  64   4];0.00194311;0.2569704776167612
[ 4 16 16  2];0.031775;0.015714300700610695
[32  8  8  4];0.00782895;0.0637789109346598
[ 2  1 32  5];0.040606;0.012296751828840682
[ 8  2 64  3];0.0321529;0.015529607119790277
[ 1  8 32  2];0.0415649;0.0120130664277288
[4 2 2 3];0.0319381;0.0156340516424554
[  4   2 256   1];0.0347791;0.014356953019540607
[  2 256   1   5];0.040539;0.012317075032978238
[64  1  8  2];0.06112;0.008169533782099227
[  1  64 256   4];0.00221586;0.22534000557882933
[2 4 4 2];0.0282099;0.017700236610619136
[4 1 1 2];0.0264828;0.018854573714331746
[  2   4 256   4];0.0101609;0.04914150368194793
[  2 256   2   5];0.0405052;0.012327353148778546
[16  8  4  1];0.00375891;0.13283688749182737
[2 2 1 2];0.026299;0.018986345669489518
[16  8 64  1];0.00604296;0.0826286959969791
[8 4 2 3];0.0285161;0.017510175120788073
[16  1 16  4];0.0341501;0.014621389242254187
[  1   1 128   1];0.0618949;0.00806725440645198
[64  2  4  0];0.0334132;0.014943851674245652
[8 1 2 4];0.0324411;0.015391645312948845
[ 1 64  2  2];0.032537;0.015346279766478309
[ 16 256   1   4];0.00724387;0.06893026859426035
[ 1 64 16  0];0.0319948;0.015606345554962207
[8 4 1 0];0.034436;0.01449999723434501
[ 2  8 16  1];0.00436401;0.1144181394547457
[128   1   2   0];0.0594559;0.00839818932623852
[64  1  8  5];0.160745;0.0031062982037506908
[  4 128   2   5];0.0406098;0.012295601179072656
[32  4  1  2];0.0605321;0.008248877946773774
[ 8  8 16  0];0.03228;0.015468460494482798
[ 4  1 32  0];0.0421462;0.011847376626170443
[ 2  2 64  4];0.020154;0.02477532523379502
[  1   8 256   1];0.00786281;0.06350425671762447
[  1 128  32   4];0.00215602;0.23159428241013758
[16 32  2  1];0.00196218;0.25447303752046435
[ 4  8 64  1];0.00604701;0.0825733552221519
[1 1 2 1];0.0617239;0.008089603942101922
[ 2  4 16  4];0.0102;0.0489531279178338
[64  8 16  4];0.022675;0.02202081167637948
[4 1 2 1];0.0166819;0.02993195647749386
[16  8  1  4];0.00457788;0.1090727377654951
[128   2   1   5];0.160513;0.0031107879409263102
[16  1 32  5];0.04972;0.010042677086924875
[ 1 64 16  2];0.03229;0.015463670014304886
[16  1  4  3];0.0333772;0.014959969822570638
[256   1   2   0];0.0620201;0.008050969036842971
