X;time;peak
[16  4  8  3];0.042321;0.011798442965948461
[ 2 32 64  4];0.00239992;0.20805772890842394
[ 2 64  1  2];0.0402889;0.0123935353102692
[128   8   2   1];0.00718093;0.06953443422535865
[ 4  8 64  4];0.00500703;0.0997241687710888
[32  8  4  3];0.0655909;0.00761267042778655
[256   2   1   2];0.158049;0.003159285441615605
[ 2 16  2  1];0.00221086;0.22584962628203722
[ 2 32  1  2];0.0396011;0.012608788765006648
[ 8 16 64  1];0.00311899;0.16009089633564225
[256   1   4   3];0.166952;0.0029908111598657386
[16 16  2  0];0.035331;0.01413268531210282
[64  4  1  3];0.154299;0.003236067017685823
[  2   2 128   3];0.0365109;0.013675968129021875
[  4 256   2   4];0.00224113;0.22279917040149602
[64  1  8  1];0.032572;0.015329789535856097
[16  4 16  1];0.00760818;0.06562961243844188
[16 32  1  5];0.0474651;0.01051976936237161
[ 4 64  4  1];0.00216293;0.2308543987840128
[32 64  4  1];0.001858;0.2687416064380542
[  8   1 128   1];0.0532792;0.0093717980893464
[32  2  4  0];0.0327151;0.015262735090582171
[32  4  4  1];0.00941706;0.0530231202479229
[ 8 16  8  3];0.030524;0.01635833785748607
[ 2  4 32  0];0.0417428;0.011961868987272173
[32  1 16  4];0.0600982;0.008308433609690554
[  8   2 128   1];0.026469;0.01886440382190127
[  4   4 128   4];0.009691;0.05152429107026156
[  1  16 128   4];0.00406003;0.12298478207350802
[  2  16 512   4];0.002846;0.1754469096141619
[32  1  2  5];0.0605919;0.00824073687674268
[4 1 1 0];0.035064;0.014240300729007095
[1 2 1 0];0.0396609;0.012589777457443094
[128   1   1   5];0.157632;0.003167643021479806
[ 1  4 32  5];0.0380259;0.013131100243831304
[ 1 64 32  4];0.00243115;0.20538506664002829
[ 4  1 64  2];0.047673;0.010473893079141334
[ 4 64 64  1];0.00223494;0.22341624596718695
[ 2 16  1  4];0.00223398;0.22351225380795925
[  8 128   2   1];0.00268006;0.18630997244908873
[2 8 1 3];0.028152;0.017736640549939783
[  4 128   1   2];0.0430031;0.011611300226307051
[ 1 32 64  1];0.00227809;0.21918445046591872
[ 2  8 32  3];0.029762;0.016777162313080598
[ 2 32 32  1];0.00196815;0.2537011430845742
[64  4 16  4];0.0444729;0.011227554415428378
[16 64  4  1];0.00234699;0.21274990722666254
[8 4 2 0];0.02811;0.017763141400281207
[ 8 32  1  0];0.0405688;0.012308027468446312
[  1   2 512   1];0.031508;0.015847464287225617
[ 4 32  1  5];0.0403931;0.01236156434544278
[16  4  2  1];0.00752711;0.06633646974229217
[256   8   2   1];0.00740099;0.06746690709782134
[ 8 64  1  4];0.00208712;0.2392396722574192
[8 1 2 2];0.031157;0.01602599431145183
[64  1 16  1];0.0321469;0.015532505615219657
[128   1   1   0];0.160472;0.0031115827356916143
[ 64 256   1   4];0.00357699;0.13959275948825822
[128   4   4   4];0.0368772;0.013540125192853709
[64  4  2  0];0.0411181;0.012143603541065973
[ 2 16  8  2];0.028141;0.017743573602995798
[ 4 16 32  1];0.00271702;0.18377557204654538
[4 4 1 4];0.00758696;0.06581317217461338
[ 4 16  8  0];0.0294421;0.016959452782305092
[ 16 256   4   4];0.00619888;0.08055034212017409
[1 1 2 4];0.0617239;0.008089603942101922
[32  8  4  0];0.0315509;0.015825916368848583
[4 2 8 1];0.014127;0.0353452187132374
[ 2  1 32  2];0.0412049;0.012118022486692233
[4 4 2 0];0.0265701;0.018792624219024574
[4 8 8 4];0.0049901;0.10006250471171015
[ 4  2 16  4];0.0192299;0.025965912706873397
[ 2  1 16  5];0.0402372;0.012409459524069884
[ 2  8 32  1];0.00519109;0.09618825810415631
[  4   1 256   5];0.0379329;0.013163293730822184
[64  4  4  4];0.052675;0.009479295771464733
[32  4  2  0];0.039305;0.012703775722221212
[ 1  8 64  5];0.03216;0.015526178630656242
[8 8 2 0];0.033576;0.014871393398913055
[ 4  4 16  3];0.0284381;0.017558202016376086
[2 4 8 0];0.0273561;0.01825267142472446
[2 2 2 2];0.036257;0.01377173800264514
[  1   2 512   5];0.035619;0.01401841446312094
[ 4 32 16  4];0.00234413;0.21300947676191373
[16 32  2  5];0.047724;0.010462700208739937
[  2   4 128   0];0.055603;0.008980125258743319
[32  2 16  1];0.015836;0.03153080984856686
[4 1 4 5];0.0382459;0.013055566864994804
[4 4 4 0];0.0268981;0.018563463767400104
[  1   8 128   2];0.0551898;0.0090473584749701
[4 1 2 0];0.036299;0.013755803321356093
[  2  32 128   1];0.00251913;0.19821204334905493
[  2   1 128   5];0.040386;0.012363737551673967
[ 1  4 64  2];0.048238;0.010351214908617786
[ 2 64  2  0];0.0323679;0.015426453516042276
[  4 256   1   1];0.00472999;0.10556510790972175
[  2   2 256   2];0.060746;0.008219831836860118
[32  1 16  1];0.030694;0.016267736520554663
[  8 256   4   1];0.00226712;0.22024502662492712
[  4   2 128   3];0.035645;0.01400818922042095
[  4 256  16   4];0.00403786;0.12366003396895998
[ 1 32  4  0];0.029072;0.017175354456587258
[32 32  1  0];0.0429449;0.011627036150087781
[16 16  4  1];0.00202417;0.24667982667557803
[16  8  2  5];0.0473619;0.010542691588848943
[ 2 64  4  0];0.0321641;0.015524199488308542
[ 2 64  8  3];0.029377;0.01699703525757922
[ 4 32  2  1];0.0011301;0.44183869105557455
[ 8  4 32  5];0.042356;0.011788693567898405
[4 2 1 3];0.0310299;0.01609163757414316
[ 2  4 32  3];0.0306311;0.016301141805612752
[  1  16 512   4];0.0042069;0.11869117515555509
[ 2 16 32  2];0.040092;0.012454402493312998
[  4 128  32   4];0.00192308;0.2596469750410304
[  1   8 256   4];0.00788283;0.06334297514495489
[1 8 4 1];0.00789094;0.06327787370857017
[ 1 16  2  3];0.0266259;0.01875324044490157
[2 4 4 0];0.0282011;0.017705759873263976
[64  2  4  5];0.154085;0.003240561409364343
[ 4 16  1  1];0.00166297;0.3002591175799352
[ 4 16  1  5];0.03986;0.012526891740138104
[32 16  2  0];0.0336821;0.014824547898198294
[  2   8 256   4];0.00519609;0.09609569979771419
[8 8 8 2];0.0301819;0.016543753201816478
[64  1  2  1];0.0559499;0.008924446777597543
[16  4 32  1];0.00952005;0.05244950444187843
[32  2  4  3];0.061579;0.008108639386185303
[16 32  2  3];0.0398719;0.012523153016583227
[256  32   1   4];0.00483489;0.10327471871374629
[ 1 64  2  1];0.0018189;0.2745186127670047
[ 1  4 16  1];0.0156319;0.03194249609848481
[ 4 32  4  5];0.0407081;0.01226591034123196
[  1 256   1   1];0.00227714;0.21927589202328568
[32  1 16  5];0.0611351;0.008167515956658364
[4 2 4 1];0.0181479;0.027514032188953253
[8 8 1 1];0.00285006;0.17519697998003717
[ 2 64 16  1];0.00176501;0.2829003262088627
[64  8  1  5];0.154033;0.003241655390480642
[16  4 16  2];0.0324681;0.015378845844441305
[ 4 64 32  1];0.00155187;0.32175498254486834
[  2 256   8   4];0.00217009;0.23009271724301977
[  8   1 128   4];0.0532598;0.009375211787537781
[1 2 4 2];0.0393751;0.012681159025930214
[ 1  8 64  0];0.0474129;0.010531351272795057
[ 1 16  1  2];0.02807;0.017788454034980576
[64  2  8  3];0.164039;0.003043921901266801
[256   2   1   0];0.068423;0.007297573984799041
[ 1 16  1  3];0.0279229;0.017882164988661808
[ 4 16  4  2];0.0290592;0.017182919858836607
[ 2 16 32  1];0.00288916;0.17282597874880753
[  2   1 512   3];0.041023;0.012171754985298608
[  4   8 128   4];0.00496984;0.10047041851687474
[ 1  1 32  4];0.0619788;0.00805633385547808
[8 2 1 4];0.00945711;0.052798572160195324
[ 2 16  2  0];0.0278809;0.01790910281812656
[64  8  2  2];0.0593438;0.008414053443862791
[256   1   1   4];0.151706;0.0032913787507541214
[64  8 16  1];0.00441694;0.11304702005503918
[128  16   4   4];0.00933504;0.05348899466546526
[4 2 2 0];0.0312788;0.01596358890884256
[ 8 32  4  3];0.0312102;0.01599867686723907
[ 4 16  4  4];0.00262189;0.1904434986829748
[ 1 64 16  4];0.00244784;0.2039846986575531
[ 2 16 16  3];0.028559;0.017483872151052373
[ 4 64 16  1];0.00150609;0.3315352367799433
[  2 256   2   0];0.033468;0.0149193828361989
[4 4 8 5];0.03071;0.016259260982152548
[ 2 16  2  4];0.00218916;0.2280883556989461
[ 8  4 32  0];0.0399351;0.012503334278915158
[1 1 8 4];0.0617771;0.00808263749450694
[64  1  1  0];0.160581;0.0031094706395022125
[64  1  4  0];0.039983;0.012488355169994868
[ 4  1 64  1];0.0463021;0.010784001260459131
[ 1 32  4  1];0.00219417;0.22756755618840144
[32 16  1  1];0.00430989;0.11585490691453952
[  2   1 512   0];0.0710599;0.007026774661404038
[ 1 16 16  2];0.0326161;0.015309062234966926
[64  4  4  5];0.156344;0.003193738837191736
[ 8 16 16  4];0.00344706;0.14485442805228363
[ 1  2 32  0];0.040482;0.012334417883550833
[256  16   4   1];0.00341702;0.14612788475393904
[4 1 4 3];0.0380921;0.013108279794548077
[2 8 8 4];0.00522494;0.09556509830962744
[16  8  8  4];0.00727391;0.06864559841431978
[ 2  8 16  4];0.00524688;0.0951654897314032
[4 2 1 5];0.036478;0.013688302669058194
[16 16  2  3];0.0394509;0.012656793755323827
[16  1 64  3];0.048748;0.010242920832893755
[32 32  4  4];0.00592899;0.08421702596258465
[16 32 32  1];0.00262189;0.1904434986829748
[32  4 16  1];0.0080781;0.061811800393892724
[2 4 1 4];0.00820923;0.060824450619839474
[ 4  1 64  4];0.0381629;0.01308396124932604
[ 4  4 64  1];0.0114431;0.0436351954244833
[64  8  1  1];0.0203571;0.024528145205451896
[ 16 256   1   1];0.00565505;0.08829663836074036
[ 4 16  4  1];0.00255108;0.19572961442287376
[32  2  2  2];0.0456681;0.010933713133717075
[ 1  4 32  3];0.0421052;0.011858913026464777
[ 4  8 16  5];0.0424998;0.011748805988778884
[16  1  4  1];0.026768;0.01865368741638915
[  2 128   4   2];0.0307472;0.016239589450808684
[16  1  2  4];0.0342419;0.014582190379678254
[1 8 8 2];0.0271671;0.018379654242149688
[ 4  1 32  4];0.0381939;0.013073341679218533
[  2 128   4   3];0.030472;0.016386253109802597
[  2 256   2   1];0.00217605;0.22946251453868466
[ 8  1 32  2];0.0410779;0.012155487616501934
[ 4  2 32  5];0.0331159;0.015078011008666677
[16  2  8  1];0.0142491;0.03504234686835693
[8 4 8 5];0.0422289;0.011824175026152819
[ 1 16  4  4];0.0040679;0.12274684843823712
[16 32 32  4];0.0028429;0.17563822320936534
[ 4 16  4  5];0.0405738;0.012306510722730056
[ 4  1 32  2];0.0424139;0.011772600604092168
[  8   1 128   3];0.0321641;0.015524199488308542
[128   4   1   2];0.159647;0.0031276623097327527
[ 2  2 64  1];0.0239329;0.020863409982154472
[ 1 16  8  2];0.0290201;0.01720607112869717
[64 16  8  4];0.0120521;0.041430282254702896
[ 4  8 16  2];0.0319211;0.015642377761477668
[ 1  1 32  2];0.0627081;0.007962638076451124
[ 4 16 64  1];0.00307894;0.16217331444000363
[ 1 16  2  5];0.030051;0.01661581660383697
[  1 256  16   4];0.00216103;0.23105736836689209
[ 2 32 16  3];0.0290351;0.01719718219540848
[256   8   1   1];0.015398;0.03242771170034451
[1 4 1 4];0.0157561;0.0316907042200738
[ 2  4 16  2];0.033371;0.014962749236220214
[ 2 16  1  1];0.002244;0.22251421780833547
[32 32 16  4];0.00570798;0.08747786515753468
[32  1  2  2];0.0409598;0.01219053571457636
[ 2 16 32  0];0.040035;0.01247213450135893
[  2   1 512   1];0.064853;0.007699287693119899
[256   4   2   1];0.014818;0.03369698371992879
[ 32 256   1   1];0.0101502;0.04919330700497574
[ 1 64 64  1];0.00220799;0.2261431912109678
[ 8 32  4  0];0.031297;0.01595430567664328
[2 1 8 4];0.040411;0.012356088806560212
[16  8  8  5];0.0469069;0.01064495638726722
[ 2  1 64  4];0.040168;0.012430838099031685
[2 8 4 1];0.0041678;0.119804670272543
[64 16  1  3];0.156315;0.003194331348635158
[ 4  4 16  1];0.0078361;0.06372071626981594
[256   4   4   4];0.0388911;0.012838976134948736
[ 4 64  1  4];0.00197291;0.2530890434748188
[ 2 32  4  1];0.00133204;0.3748550379582481
[ 1 16 32  1];0.00407696;0.1224740749877126
[ 8 16  4  5];0.0414441;0.012048081747749495
[2 8 2 2];0.0266111;0.018763670226405703
[  1   2 128   4];0.030983;0.016115996022396308
[16 64  1  1];0.00417399;0.11962700072638047
[ 16 128   8   4];0.00430608;0.11595741480927078
[ 8 64  2  1];0.00221705;0.2252190544921877
[ 1  4 16  0];0.031564;0.015819348142247648
[2 2 4 5];0.038517;0.01296367590315717
[ 8  2 16  1];0.015516;0.03218109723910188
[8 4 1 2];0.0344021;0.014514285603550505
[ 4 64 64  4];0.00215983;0.23118574367515254
[64  8  2  1];0.00709987;0.07032831654127537
[ 8  2 64  2];0.0490382;0.010182304912535632
[4 2 4 3];0.0288441;0.017311058579116866
[ 4  4 16  4];0.00987005;0.050589602358843654
[4 4 1 2];0.0281382;0.017745339245648434
[16 16  2  1];0.00218987;0.22801440485595253
[16  1 32  0];0.040555;0.012312215627219942
[ 1 16  2  4];0.00411701;0.12128265531584931
[1 4 2 0];0.0362232;0.013784588461591047
[ 2 16  8  0];0.0277898;0.017967812102350676
[ 8 16  8  4];0.00230002;0.2170945925521973
[  2 256   8   1];0.00196981;0.25348734383615923
[ 2  1 32  3];0.040669;0.012277703035774296
[16  2  2  2];0.030297;0.01648090255675165
[32 16  2  2];0.0464649;0.010746217139430081
[  2   1 512   4];0.037961;0.013153549821182392
[8 2 1 1];0.00960398;0.05199114375101831
[32  1  8  1];0.031517;0.015842938882568287
[128   2   1   1];0.080476;0.006204606401435269
[1 8 8 4];0.00784016;0.06368771871516714
[  2   2 128   0];0.055855;0.008939609788951836
[1 8 4 0];0.0282118;0.017699044540295365
[16  2  2  3];0.0354302;0.014093115612158688
[128   1   4   3];0.157419;0.0031719290858276622
[ 1 16 16  0];0.032768;0.01523809523809524
[16  2  1  2];0.0399292;0.012505181790817367
[32  1  1  0];0.0618081;0.008078583628390208
[ 1  4 64  0];0.0481222;0.010376123800697076
[2 2 1 3];0.0263;0.018985623755205506
[ 1  1 32  0];0.062799;0.00795111235468566
[ 4 64  4  0];0.031424;0.015889826398991367
[64 32  4  4];0.00805998;0.06195076225522952
[64 16  1  5];0.15648;0.0031909630928035836
[16  8  2  3];0.0401101;0.012448782345641242
[8 2 2 5];0.030175;0.016547536197577623
[  1 256   2   3];0.0324099;0.015406462369890213
[2 2 8 5];0.0381808;0.013077827200108557
[ 8  1 64  0];0.0477681;0.01045304093656446
[128   2   4   3];0.16605;0.003007057541474886
[16  1 32  3];0.0501311;0.009960322130611632
[  8 128  16   1];0.00168991;0.2954724836008455
[  1 128   1   4];0.00180197;0.2770977900641547
[  2   2 128   5];0.0380731;0.013114821350557344
[ 2  8 32  4];0.00516105;0.0967481238821373
[2 8 1 5];0.0301042;0.016586453211243107
[  2 128   1   1];0.00197887;0.2523267848630303
[32 64  8  1];0.00155997;0.32008429954544304
[ 1 64  4  1];0.00226617;0.22033735543313376
[1 4 8 2];0.0301139;0.016581110542370957
[4 4 2 1];0.004673;0.10685253686323663
[ 2 32  4  4];0.00131202;0.3805749186459847
[ 8  8 16  4];0.00426197;0.11715753624776916
[  2 256   2   3];0.033323;0.014984302276562878
[16  8  2  4];0.00479102;0.10422037577841561
[64  1  4  1];0.039784;0.012550822058161692
[ 4  2 16  1];0.015353;0.03252275807737281
[4 4 4 1];0.00917697;0.054410323316073254
[256   8   2   4];0.015861;0.031481111201179295
[ 4 64  4  2];0.0311379;0.01603582466261067
[ 1  2 16  1];0.031034;0.01608951165695382
[ 2  4 16  5];0.0315351;0.015833845612092706
[32  1  1  2];0.0590229;0.008459799582228334
[ 1 64  4  5];0.0403581;0.012372284739913543
[64  8  1  4];0.020314;0.024580186312981433
[16  2  8  4];0.018101;0.02758532151604358
[ 4 32  8  5];0.0406179;0.012293149196829594
[256   8   4   1];0.00839996;0.05944336696387897
[64 16 16  4];0.011483;0.043483576135322194
[16  4  4  0];0.0292981;0.01704280839924448
[2 1 8 1];0.0399289;0.012505275746687356
[2 2 8 4];0.020201;0.024717682528681985
[1 4 4 3];0.0361168;0.013825197823780203
[8 8 4 3];0.0296681;0.016830262293908434
[ 1 32 16  3];0.0321579;0.015527192533153742
[ 2 32  1  5];0.0395541;0.01262377110746812
[ 1  2 32  4];0.0310919;0.01605954942483106
[ 2 64  2  5];0.04059;0.01230159903330635
[ 2 64  8  1];0.00220799;0.2261431912109678
[1 2 1 3];0.040077;0.012459063920999694
[64  2  4  4];0.104051;0.004798818894214421
[32  2  4  2];0.0376031;0.013278743102614007
[8 4 4 4];0.00825906;0.06045747394520742
[128   4   1   4];0.0397491;0.012561841771559727
[8 8 4 2];0.029438;0.016961814823082573
[64  1  8  0];0.033608;0.014857233538499904
[64  1 16  4];0.177492;0.002813207946059004
[16  4  2  4];0.00921798;0.054168256468543514
[4 8 8 0];0.0279131;0.01788844323138257
[16  4  1  4];0.00875401;0.05703922028440735
[32  1 32  1];0.038449;0.012986603156438525
[2 8 2 0];0.0265398;0.01881407941137103
[  1   4 128   5];0.038151;0.013088042377969249
[4 4 1 5];0.0281551;0.017734687668021238
[128   4   2   1];0.014123;0.03535522939615555
[2 2 8 0];0.030225;0.016520162275000985
[ 8  8 16  3];0.030241;0.016511421737439396
[1 4 8 4];0.015491;0.032233032390543204
[  1  32 256   1];0.00230598;0.21653349324881602
[1 4 8 3];0.030086;0.016596486896294116
[ 2 64  8  5];0.0405509;0.012313460484524506
[ 8  8 16  1];0.0039928;0.125055576227686
[8 8 8 0];0.029609;0.016863855745276934
[128   1   4   1];0.0454569;0.010984512906993323
[  1   1 512   5];0.0628619;0.007943156423237363
[64  4  4  3];0.160449;0.0031120287740148255
[  1 256   8   4];0.00163507;0.30538258592103384
[ 8  4 16  0];0.0319479;0.015629255906081614
[ 1 64  8  1];0.00174499;0.28614599783489003
[1 2 2 2];0.0322959;0.015460845022492165
[2 8 8 3];0.0283999;0.01758181911774002
[  2   8 256   1];0.00754094;0.06621480939536778
[ 2 64  1  5];0.040303;0.012389199433340069
[ 8 16  4  3];0.0304091;0.016420147415145622
[ 2 16  4  5];0.040314;0.012385818940365747
[8 8 4 4];0.00430703;0.115931838125554
[64  4  1  1];0.0405309;0.012319536569923312
[16  8  8  3];0.0428431;0.01165466328911551
[8 1 8 3];0.033263;0.015011331051375545
[32  2  2  4];0.038991;0.012806081012590209
[64  8  2  3];0.16122;0.0030971461652518593
[  8   2 128   4];0.016289;0.030653932393756814
[ 2  2 16  3];0.0341289;0.01463047167538083
[1 8 1 2];0.0313261;0.01593948511822106
[ 8 32 32  4];0.00190592;0.26198471329431705
[64 16  1  2];0.156617;0.0031881718125229366
[ 2 32  1  4];0.00221491;0.22543665646094188
[32  2  1  5];0.0597482;0.008357103724662914
[ 1  2 16  2];0.034759;0.014365255178857412
[8 1 2 3];0.03229;0.015463670014304886
[  2 128   4   4];0.00109386;0.45647697581217406
[  2   4 128   5];0.032207;0.015503521121554469
[ 8 64  1  5];0.0416901;0.011976989855191154
[8 1 1 4];0.0184901;0.027004824460760343
[  4   8 256   4];0.00721097;0.06924476246079304
[32  4  1  4];0.015543;0.0321251949277427
[16  2  4  1];0.013473;0.03706092961937985
[16  2  4  0];0.0303838;0.0164338201529073
[  1 128   1   1];0.00177383;0.28149366329462505
[ 2  1 16  2];0.0355611;0.014041239015719558
[1 2 4 1];0.0309069;0.016155677365310164
[8 1 4 1];0.0586159;0.00851854027255241
[ 2  2 32  0];0.0421479;0.011846898772226012
[  2  16 512   1];0.00420499;0.11874508732765233
[1 4 2 1];0.015552;0.03210660395845581
[  4 128   2   3];0.0340831;0.01465013172985746
[ 2 64  2  2];0.0332599;0.015012730187460117
[ 4 64  1  2];0.0405002;0.012328875036713517
[ 2 64  2  4];0.00187802;0.2658767770108437
[16  2  2  4];0.017745;0.028138737940935743
[ 4  2 64  4];0.0191391;0.02608910057222674
[4 8 1 1];0.00327301;0.15255740274606702
[ 1  2 64  0];0.0681469;0.007327140409349579
[  2   2 256   3];0.037688;0.013248829992621121
[ 4 32  1  0];0.0405021;0.012328296675034251
[ 1  4 32  0];0.0421679;0.011841279854152205
[16  4 64  1];0.011642;0.04288970149131634
[64 64  4  4];0.00693607;0.07198916746254072
[ 2 16 16  5];0.040087;0.012455955914932641
[1 2 8 3];0.0385609;0.012948917290880263
[  1   4 128   0];0.0556159;0.008978042336128783
[32  4  4  2];0.038393;0.013005545405722524
[ 8 32 64  1];0.00230193;0.2169144608054566
[ 1 16  4  1];0.00407195;0.1226247632613133
[  4   1 128   2];0.0556319;0.008975460208296046
[32 16  2  5];0.0645552;0.007734805325704279
[1 8 1 3];0.031502;0.015850482660209025
[ 1 16 16  4];0.00411201;0.12143012900306778
[ 32 256   2   1];0.00421906;0.11834908836610637
[256   2   1   4];0.0781291;0.006390984982060522
[ 2 64  2  1];0.00225711;0.22122178571797774
[128   2   2   0];0.0494802;0.010091347746409771
[16 16  4  3];0.04076;0.012250292069722885
[  4 256  16   1];0.00212598;0.23486669901029397
[ 1  4 32  4];0.0156109;0.031985465588909336
[ 1  2 64  3];0.0504031;0.009906571317278198
[ 32 256   1   4];0.010339;0.048294990304855866
[4 8 2 2];0.0279999;0.017832988859313954
[ 1 16 32  3];0.0400999;0.012451948876727991
[ 1  1 16  1];0.06198;0.008056177876119792
[ 4 64  2  5];0.0407369;0.012257238640198561
[ 1  8 64  4];0.00788999;0.06328549272710166
[16  2  1  3];0.0408981;0.012208926692484608
[128   2   2   3];0.159571;0.0031291519434101735
[ 8 16 16  1];0.00222397;0.22451827352073309
[4 2 8 5];0.0325019;0.015362852779742255
[2 8 2 1];0.00420403;0.11877220304372346
[2 4 8 4];0.0101891;0.04900549653668183
[ 1 64  2  0];0.0324991;0.015364176385250814
[  2   8 512   1];0.00822186;0.06073101521576685
[ 1 32  1  4];0.0021739;0.22968945432720217
[1 8 1 4];0.00788903;0.0632931938098733
[ 4  4 64  4];0.00967598;0.05160427210080062
[16 32  1  4];0.00284481;0.17552030004179708
[ 4  2 64  0];0.0473039;0.010555618136388431
[ 4  1 16  3];0.0382271;0.013061987562799814
[1 2 1 1];0.0308881;0.01616551049633693
[32  8  1  2];0.061157;0.008164591212157313
[ 4 32  4  3];0.0297148;0.016803811728899564
[ 4 16  1  2];0.0397792;0.012552336516619357
[  2 128  16   1];0.00187802;0.2658767770108437
[128   8   4   4];0.0170639;0.029261886483271982
[32 32  4  1];0.00198293;0.25181015202851575
[8 8 8 3];0.0505621;0.009875418638899586
[ 2  8 64  1];0.00594497;0.08399065172101874
[  1 128   2   1];0.00175691;0.2842046005554666
[32  8  1  1];0.00789595;0.0632377237396266
[  1   8 512   4];0.00810003;0.06164445128745261
[  1   1 128   2];0.063684;0.007840617812353255
[  4 128   1   5];0.0405469;0.012314675222073817
[ 4  1 64  0];0.0482469;0.010349305442668953
[2 1 2 4];0.0319011;0.01565218455670509
[2 1 4 3];0.040391;0.012362207045180974
[ 8 32 16  4];0.00188899;0.26433274118015704
[64  1  2  4];0.189375;0.0026366833254754048
[ 32 128   2   1];0.00453901;0.11000678666975945
[32  8 16  1];0.00417209;0.11968147972884209
[  1 256   1   4];0.00223804;0.22310678306102874
[64  2 16  4];0.088568;0.00563772361080644
[1 2 2 4];0.0309112;0.01615342997883954
[  2   8 512   4];0.00521994;0.09565663681228227
[128   2   8   4];0.0624671;0.007993358179936395
[32  8  2  3];0.059684;0.008366093170060733
[64 64  2  4];0.00543284;0.09190808210105668
[ 1 16  1  1];0.00415921;0.12005210238528585
[32  4 32  4];0.0168531;0.029627896633966734
[32 16  1  5];0.0600221;0.008318967592968336
[ 2  1 64  1];0.0476151;0.010486629341572417
[  1 256   1   3];0.040273;0.012398428345588974
[ 1  4 64  5];0.0380392;0.013126509094878567
[4 1 4 0];0.036284;0.01376149004414907
[1 8 2 0];0.0339129;0.014723656919989288
[1 4 4 4];0.015574;0.03206124982418806
[ 8  1 32  3];0.0327771;0.01523386464214054
[128   2   4   0];0.0386422;0.012921673837460205
[ 8 32  1  4];0.00214982;0.23226219160762515
[128   1   4   2];0.048166;0.010366688219115242
[256   4   4   1];0.0169291;0.029494887782688082
[  1  16 128   1];0.00406504;0.12283320822474189
[ 8 32  8  4];0.00200796;0.24867124084239964
[  1   2 128   0];0.081265;0.0061443660218040335
[16 16  2  4];0.00397706;0.12555050835589726
[  4 128   2   4];0.00193;0.25871601283000245
[ 1 32  2  0];0.0279629;0.017856585145385663
[16  1 64  0];0.061759;0.008085006311013856
[  4   1 128   4];0.0381622;0.013084201245261143
[  8 256   2   1];0.0030911;0.16153534494578137
[ 16 128   2   4];0.00495887;0.10069267892925299
[ 1 16 32  2];0.0402112;0.012417483307185678
[  1  32 128   4];0.00234509;0.21292227793470814
[ 2  8 64  0];0.0470212;0.010619080430995057
[  1 256   1   5];0.0402451;0.012407023582048617
[64  4  4  0];0.0318959;0.015654736337958948
[2 8 4 2];0.0268481;0.018598035047616212
[8 8 1 0];0.0395241;0.012633352935598908
[64 16  1  1];0.010216;0.04887645896259835
